ZipCode,EstimatedCombinedRate
77841,0.0825
77842,0.0825
77843,0.0825
77844,0.0825
77845,0.0825
77850,0.0675
77852,0.0825
77853,0.0675
77855,0.0825
77856,0.0625
77857,0.0675
77859,0.0825
77861,0.0675
77862,0.0825
77863,0.0825
77864,0.0675
77865,0.0675
77866,0.0825
77867,0.0825
77868,0.0675
77870,0.0825
77871,0.0675
77872,0.0675
77873,0.0675
77875,0.0825
77876,0.0825
77878,0.0825
77879,0.0675
77880,0.0675
77881,0.0825
77882,0.0625
77901,0.0825
77902,0.0825
77903,0.0825
77904,0.0825
77905,0.0675
77950,0.0825
77951,0.0825
77954,0.0825
77957,0.0825
77960,0.0825
77961,0.0825
77962,0.0675
77963,0.0625
77964,0.0625
77967,0.0825
77968,0.0675
77969,0.0825
77970,0.0825
77971,0.0675
77973,0.0825
77974,0.0625
77975,0.0625
77976,0.0825
77977,0.0825
77978,0.0825
77979,0.0825
77982,0.0825
77983,0.0825
77984,0.0625
77986,0.0625
77987,0.0825
77988,0.0825
77989,0.0825
77990,0.0625
77991,0.0825
77993,0.0825
77994,0.0625
77995,0.0625
78002,0.0825
78003,0.0675
78004,0.0675
78005,0.0675
78006,0.0675
78007,0.0625
78008,0.0675
78009,0.0825
78010,0.0675
78011,0.0675
78012,0.0675
78013,0.0675
78014,0.0825
78015,0.0825
78016,0.0675
78017,0.0825
78019,0.0825
78021,0.0625
78022,0.0675
78023,0.08
78024,0.0675
78025,0.0675
78026,0.0825
78027,0.0675
78028,0.0825
78029,0.0825
78039,0.0825
78040,0.0825
78041,0.0825
78042,0.0825
78043,0.0825
78044,0.0825
78045,0.0825
78046,0.0825
78049,0.0825
78050,0.0675
78052,0.0675
78054,0.0825
78055,0.0675
78056,0.0825
78057,0.0675
78058,0.0675
78059,0.0675
78060,0.0675
78061,0.0825
78062,0.0675
78063,0.0675
78064,0.0825
78065,0.0675
78066,0.0825
78067,0.0825
78069,0.0675
78070,0.0825
78071,0.0675
78072,0.0625
78073,0.0825
78074,0.0675
78075,0.0675
78076,0.0825
78101,0.0675
78102,0.0825
78104,0.0825
78107,0.0625
78108,0.0825
78109,0.0825
78111,0.0675
78112,0.0825
78113,0.0675
78114,0.0625
78115,0.0675
78116,0.0675
78117,0.0675
78118,0.0825
78119,0.0825
78121,0.0625
78122,0.0675
78123,0.0675
78124,0.0675
78125,0.0675
78130,0.0825
78131,0.0825
78132,0.0675
78133,0.0825
78135,0.0825
78140,0.0825
78141,0.0625
78142,0.0675
78143,0.0625
78144,0.0675
78145,0.0675
78146,0.0675
78147,0.08
78148,0.0825
78150,0.0675
78151,0.0675
78152,0.0775
78154,0.0825
78155,0.0825
78156,0.0825
78159,0.0675
78160,0.0625
78161,0.0625
78162,0.0675
78163,0.0825
78164,0.0625
78201,0.0825
78202,0.0825
78203,0.0825
78204,0.0825
78205,0.0825
78206,0.0825
78207,0.0825
78208,0.0825
78209,0.0825
78210,0.0825
78211,0.0825
78212,0.0825
78213,0.0825
78214,0.0825
78215,0.0825
78216,0.0825
78217,0.0825
78218,0.0825
78219,0.0825
78220,0.0825
78221,0.0825
78222,0.0825
78223,0.0825
78224,0.0825
78225,0.0825
78226,0.0825
78227,0.0825
78228,0.0825
78229,0.0825
78230,0.0825
78231,0.0825
78232,0.0825
78233,0.0825
78234,0.0825
78235,0.0825
78236,0.0675
78237,0.0825
78238,0.0825
78239,0.0675
78240,0.0825
78241,0.0825
78242,0.0825
78243,0.0825
78244,0.0675
78245,0.0825
78246,0.0825
78247,0.0825
78248,0.0825
78249,0.0825
78250,0.0825
78251,0.0825
78252,0.0825
78253,0.0825
78254,0.0825
78255,0.0675
78256,0.0825
78257,0.0825
78258,0.0825
78259,0.0825
78260,0.0825
78261,0.0825
78263,0.0675
78264,0.0825
78265,0.0825
78266,0.0725
78268,0.0825
78269,0.0825
78270,0.0825
78278,0.0825
78279,0.0825
78280,0.0825
78283,0.0825
78284,0.0825
78285,0.0825
78288,0.0825
78289,0.0825
78291,0.0825
78292,0.0825
